condition,slurm_id,prior_range,tmax,n_summary_dims,a_var,sd_r_var,tau_prior,a_prior,A_prior,mu_c_prior,b_prior,mu_r_prior,sd_r_prior,x0_var,A_prior_shape,A_prior_rate,A_prior_mean,A_prior_sd,tau_prior_shape,tau_prior_rate,tau_prior_mean,tau_prior_sd,mu_c_prior_shape,mu_c_prior_rate,mu_c_prior_mean,mu_c_prior_sd,b_prior_shape,b_prior_rate,b_prior_mean,b_prior_sd,mu_r_prior_shape,mu_r_prior_rate,mu_r_prior_mean,mu_r_prior_sd,sd_r_prior_shape,sd_r_prior_rate,sd_r_prior_mean,sd_r_prior_sd,a_value,a_prior_shape,a_prior_rate,a_prior_shift,a_prior_mean,a_prior_sd,link_function,normal_restriction,attention_setting_key_dim,num_heads,num_inducing_points,num_seeds,num_dense_fc,dense_setting_units,dense_setting_activation,coupling_design,n_coupling_layers,n_epochs,learning_rate,max_obs,batch_size,use_layer_norm,n_iterations,alphas_in_dir_cond,category,dropout
1108,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,22.8314943509314,8.87294888410289,NA,NA,107.074173117127,31.490062541491,NA,NA,0.405797599224651,0.203036908992717,NA,NA,94.7940559462612,12.53153805924,NA,NA,429.610600405375,70.6905648952619,NA,NA,0,0,NA,4.07610120199502,2.10819249437767,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1109,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,40.034475332563,6.8727566596419,NA,NA,72.3304263192736,25.7401936579605,NA,NA,0.470399955080602,0.0857450840436689,NA,NA,91.6781700428604,25.273110579373,NA,NA,353.067381953208,22.1161707104369,NA,NA,0,0,NA,2.5760419158097,2.4791432103962,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1110,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,3.79177613146101,12.0180587373384,NA,NA,126.172033602013,26.200745313,NA,NA,0.774464785090653,0.137155017387063,NA,NA,104.996296126754,8.57244434280752,NA,NA,346.541924645199,65.7345886359093,NA,NA,0,0,NA,2.36727638024255,2.96749931236543,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1111,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,29.9223784754185,7.06450647515244,NA,NA,71.2640748809918,36.6897919574895,NA,NA,0.785098810355368,0.198105903781313,NA,NA,111.181602393068,32.6146572135378,NA,NA,406.089835705556,48.3061359293042,NA,NA,0,0,NA,1.85102446478485,3.85736133947855,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1112,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,29.1639609476507,4.89562603099551,NA,NA,54.7102672376749,37.7295958877663,NA,NA,0.56127689080781,0.255316792865514,NA,NA,92.8793443839405,33.881750779795,NA,NA,313.164700226936,54.2532130712838,NA,NA,0,0,NA,1.97302463885744,2.75247494475673,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1113,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,16.6149006918742,14.6711073030944,NA,NA,87.8559859597962,49.0537232549861,NA,NA,0.389793272365423,0.294273524527384,NA,NA,109.918362019236,18.8716559638915,NA,NA,320.847230025288,45.1528602594971,NA,NA,0,0,NA,2.35567094010228,3.87021712462883,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1114,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,52.4548909070124,18.5535375004858,NA,NA,114.380133535857,27.0882124336452,NA,NA,0.638708550245733,0.0741962062660559,NA,NA,118.298704929831,19.2801939703618,NA,NA,375.648445600514,25.0152828177269,NA,NA,0,0,NA,2.9227644215647,2.08484043209761,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1115,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,38.6631107787692,17.4304129594119,NA,NA,106.068727982686,16.7149244654784,NA,NA,0.330835455009504,0.0899935029704629,NA,NA,87.7257879140181,32.5235557173054,NA,NA,312.536880429516,34.3412701318398,NA,NA,42.8641905049338,6.46642458305634,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1116,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,31.1904746372338,11.051194361898,NA,NA,84.0742863854368,21.1135227255421,NA,NA,0.464525232627346,0.0996641741697974,NA,NA,75.0697870555392,19.3256157803397,NA,NA,370.814524140515,43.6957581465697,NA,NA,55.242039910895,12.1243262470326,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1117,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,21.4981745755158,11.1812893871644,NA,NA,105.788138179842,41.0546318745469,NA,NA,0.466570678175411,0.123638396846573,NA,NA,119.639425842919,21.4372199305673,NA,NA,400.141843834368,16.4163688019145,NA,NA,66.4123033408977,10.0753127558331,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1118,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,22.8314943509314,8.87294888410289,NA,NA,107.074173117127,31.490062541491,NA,NA,0.405797599224651,0.203036908992717,NA,NA,94.7940559462612,12.53153805924,NA,NA,429.610600405375,70.6905648952619,NA,NA,29.0654534246823,6.33909012774904,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1119,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40.034475332563,6.8727566596419,NA,NA,72.3304263192736,25.7401936579605,NA,NA,0.470399955080602,0.0857450840436689,NA,NA,91.6781700428604,25.273110579373,NA,NA,353.067381953208,22.1161707104369,NA,NA,50.0012330379087,9.33149204449128,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1120,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,3.79177613146101,12.0180587373384,NA,NA,126.172033602013,26.200745313,NA,NA,0.774464785090653,0.137155017387063,NA,NA,104.996296126754,8.57244434280752,NA,NA,346.541924645199,65.7345886359093,NA,NA,48.1204065449664,5.55689757599718,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1121,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,29.9223784754185,7.06450647515244,NA,NA,71.2640748809918,36.6897919574895,NA,NA,0.785098810355368,0.198105903781313,NA,NA,111.181602393068,32.6146572135378,NA,NA,406.089835705556,48.3061359293042,NA,NA,42.3436384628821,12.8446042975862,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1122,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,29.1639609476507,4.89562603099551,NA,NA,54.7102672376749,37.7295958877663,NA,NA,0.56127689080781,0.255316792865514,NA,NA,92.8793443839405,33.881750779795,NA,NA,313.164700226936,54.2532130712838,NA,NA,50.3229609806784,3.46288445103576,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1123,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,16.6149006918742,14.6711073030944,NA,NA,87.8559859597962,49.0537232549861,NA,NA,0.389793272365423,0.294273524527384,NA,NA,109.918362019236,18.8716559638915,NA,NA,320.847230025288,45.1528602594971,NA,NA,61.1653426698258,16.9434458155835,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1124,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,52.4548909070124,18.5535375004858,NA,NA,114.380133535857,27.0882124336452,NA,NA,0.638708550245733,0.0741962062660559,NA,NA,118.298704929831,19.2801939703618,NA,NA,375.648445600514,25.0152828177269,NA,NA,34.6667423900025,11.0294326147804,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1125,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,38.6631107787692,17.4304129594119,NA,NA,106.068727982686,16.7149244654784,NA,NA,0.330835455009504,0.0899935029704629,NA,NA,87.7257879140181,32.5235557173054,NA,NA,312.536880429516,34.3412701318398,NA,NA,42.8641905049338,6.46642458305634,NA,2.58375727809511,4.48857316391391,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1126,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,31.1904746372338,11.051194361898,NA,NA,84.0742863854368,21.1135227255421,NA,NA,0.464525232627346,0.0996641741697974,NA,NA,75.0697870555392,19.3256157803397,NA,NA,370.814524140515,43.6957581465697,NA,NA,55.242039910895,12.1243262470326,NA,3.65812056788458,2.99016278664592,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1127,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,21.4981745755158,11.1812893871644,NA,NA,105.788138179842,41.0546318745469,NA,NA,0.466570678175411,0.123638396846573,NA,NA,119.639425842919,21.4372199305673,NA,NA,400.141843834368,16.4163688019145,NA,NA,66.4123033408977,10.0753127558331,NA,3.00714571505436,2.14429937158936,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1128,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,22.8314943509314,8.87294888410289,NA,NA,107.074173117127,31.490062541491,NA,NA,0.405797599224651,0.203036908992717,NA,NA,94.7940559462612,12.53153805924,NA,NA,429.610600405375,70.6905648952619,NA,NA,29.0654534246823,6.33909012774904,NA,4.07610120199502,2.10819249437767,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1129,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,40.034475332563,6.8727566596419,NA,NA,72.3304263192736,25.7401936579605,NA,NA,0.470399955080602,0.0857450840436689,NA,NA,91.6781700428604,25.273110579373,NA,NA,353.067381953208,22.1161707104369,NA,NA,50.0012330379087,9.33149204449128,NA,2.5760419158097,2.4791432103962,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1130,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,3.79177613146101,12.0180587373384,NA,NA,126.172033602013,26.200745313,NA,NA,0.774464785090653,0.137155017387063,NA,NA,104.996296126754,8.57244434280752,NA,NA,346.541924645199,65.7345886359093,NA,NA,48.1204065449664,5.55689757599718,NA,2.36727638024255,2.96749931236543,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1131,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,29.9223784754185,7.06450647515244,NA,NA,71.2640748809918,36.6897919574895,NA,NA,0.785098810355368,0.198105903781313,NA,NA,111.181602393068,32.6146572135378,NA,NA,406.089835705556,48.3061359293042,NA,NA,42.3436384628821,12.8446042975862,NA,1.85102446478485,3.85736133947855,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1132,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,29.1639609476507,4.89562603099551,NA,NA,54.7102672376749,37.7295958877663,NA,NA,0.56127689080781,0.255316792865514,NA,NA,92.8793443839405,33.881750779795,NA,NA,313.164700226936,54.2532130712838,NA,NA,50.3229609806784,3.46288445103576,NA,1.97302463885744,2.75247494475673,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1133,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,16.6149006918742,14.6711073030944,NA,NA,87.8559859597962,49.0537232549861,NA,NA,0.389793272365423,0.294273524527384,NA,NA,109.918362019236,18.8716559638915,NA,NA,320.847230025288,45.1528602594971,NA,NA,61.1653426698258,16.9434458155835,NA,2.35567094010228,3.87021712462883,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1134,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,52.4548909070124,18.5535375004858,NA,NA,114.380133535857,27.0882124336452,NA,NA,0.638708550245733,0.0741962062660559,NA,NA,118.298704929831,19.2801939703618,NA,NA,375.648445600514,25.0152828177269,NA,NA,34.6667423900025,11.0294326147804,NA,2.9227644215647,2.08484043209761,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
1135,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,70.8010003161553,19.4170315915396,NA,NA,113.708889608686,40.0806877012419,NA,NA,0.709128330056531,0.135395370125447,NA,NA,98.3599776493024,30.0533418305623,NA,NA,332.343937947599,52.0688844717491,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,50,0.00025,5000,16,FALSE,1000,no,experiment,0
1136,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,70.8010003161553,19.4170315915396,NA,NA,113.708889608686,40.0806877012419,NA,NA,0.709128330056531,0.135395370125447,NA,NA,98.3599776493024,30.0533418305623,NA,NA,332.343937947599,52.0688844717491,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,50,0.00025,10000,16,FALSE,1000,no,experiment,0
1137,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,70.8010003161553,19.4170315915396,NA,NA,113.708889608686,40.0806877012419,NA,NA,0.709128330056531,0.135395370125447,NA,NA,98.3599776493024,30.0533418305623,NA,NA,332.343937947599,52.0688844717491,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,50,0.00025,15000,16,FALSE,1000,no,experiment,0
1138,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,70.8010003161553,19.4170315915396,NA,NA,113.708889608686,40.0806877012419,NA,NA,0.709128330056531,0.135395370125447,NA,NA,98.3599776493024,30.0533418305623,NA,NA,332.343937947599,52.0688844717491,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,25,0.00025,5000,16,FALSE,1000,no,experiment,0
1139,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,70.8010003161553,19.4170315915396,NA,NA,113.708889608686,40.0806877012419,NA,NA,0.709128330056531,0.135395370125447,NA,NA,98.3599776493024,30.0533418305623,NA,NA,332.343937947599,52.0688844717491,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,25,0.00025,10000,16,FALSE,1000,no,experiment,0
1140,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,70.8010003161553,19.4170315915396,NA,NA,113.708889608686,40.0806877012419,NA,NA,0.709128330056531,0.135395370125447,NA,NA,98.3599776493024,30.0533418305623,NA,NA,332.343937947599,52.0688844717491,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,25,0.00025,15000,16,FALSE,1000,no,experiment,0
1141,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,70.8010003161553,19.4170315915396,NA,NA,113.708889608686,40.0806877012419,NA,NA,0.709128330056531,0.135395370125447,NA,NA,98.3599776493024,30.0533418305623,NA,NA,332.343937947599,52.0688844717491,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,25,0.00025,20000,16,FALSE,1000,no,experiment,0
1142,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,70.8010003161553,19.4170315915396,NA,NA,113.708889608686,40.0806877012419,NA,NA,0.709128330056531,0.135395370125447,NA,NA,98.3599776493024,30.0533418305623,NA,NA,332.343937947599,52.0688844717491,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,25,0.00025,25000,16,FALSE,1000,no,experiment,0
1143,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,70.8010003161553,19.4170315915396,NA,NA,113.708889608686,40.0806877012419,NA,NA,0.709128330056531,0.135395370125447,NA,NA,98.3599776493024,30.0533418305623,NA,NA,332.343937947599,52.0688844717491,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,5000,16,FALSE,1000,no,experiment,0
1144,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,70.8010003161553,19.4170315915396,NA,NA,113.708889608686,40.0806877012419,NA,NA,0.709128330056531,0.135395370125447,NA,NA,98.3599776493024,30.0533418305623,NA,NA,332.343937947599,52.0688844717491,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,10000,16,FALSE,1000,no,experiment,0
1145,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,16.3735255540701,10.4231545676959,NA,NA,110.280148767338,47.405498642774,NA,NA,0.525153973795739,0.128462202763059,NA,NA,74.9596536468804,22.6411916971236,NA,NA,322.819249411819,39.8576093096656,NA,NA,40.9081654885001,11.737667093163,2,1.85734016495704,1.36428195136323,1,1.36140492300813,0.998945032315674,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,retrain_empirical_priors,0
1146,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,16.3735255540701,10.4231545676959,NA,NA,110.280148767338,47.405498642774,NA,NA,0.525153973795739,0.128462202763059,NA,NA,74.9596536468804,22.6411916971236,NA,NA,322.819249411819,39.8576093096656,NA,NA,40.9081654885001,11.737667093163,NA,1.85734016495704,1.36428195136323,1,1.36140492300813,0.998945032315674,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,retrain_empirical_priors,0
1147,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,16.3735255540701,10.4231545676959,NA,NA,110.280148767338,47.405498642774,NA,NA,0.525153973795739,0.128462202763059,NA,NA,74.9596536468804,22.6411916971236,NA,NA,322.819249411819,39.8576093096656,NA,NA,40.9081654885001,11.737667093163,2,1.85734016495704,1.36428195136323,1,1.36140492300813,0.998945032315674,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,retrain_empirical_priors,0
1148,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,16.3735255540701,10.4231545676959,NA,NA,110.280148767338,47.405498642774,NA,NA,0.525153973795739,0.128462202763059,NA,NA,74.9596536468804,22.6411916971236,NA,NA,322.819249411819,39.8576093096656,NA,NA,40.9081654885001,11.737667093163,NA,1.85734016495704,1.36428195136323,1,1.36140492300813,0.998945032315674,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,retrain_empirical_priors,0
1149,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,16.3735255540701,10.4231545676959,NA,NA,110.280148767338,47.405498642774,NA,NA,0.525153973795739,0.128462202763059,NA,NA,74.9596536468804,22.6411916971236,NA,NA,322.819249411819,39.8576093096656,NA,NA,40.9081654885001,11.737667093163,2,1.85734016495704,1.36428195136323,1,1.36140492300813,0.998945032315674,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,retrain_empirical_priors,0
1150,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,16.3735255540701,10.4231545676959,NA,NA,110.280148767338,47.405498642774,NA,NA,0.525153973795739,0.128462202763059,NA,NA,74.9596536468804,22.6411916971236,NA,NA,322.819249411819,39.8576093096656,NA,NA,40.9081654885001,11.737667093163,NA,1.85734016495704,1.36428195136323,1,1.36140492300813,0.998945032315674,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,retrain_empirical_priors,0
1151,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,16.3735255540701,10.4231545676959,NA,NA,110.280148767338,47.405498642774,NA,NA,0.525153973795739,0.128462202763059,NA,NA,74.9596536468804,22.6411916971236,NA,NA,322.819249411819,39.8576093096656,NA,NA,40.9081654885001,11.737667093163,2,1.85734016495704,1.36428195136323,1,1.36140492300813,0.998945032315674,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,retrain_empirical_priors,0
1152,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,16.3735255540701,10.4231545676959,NA,NA,110.280148767338,47.405498642774,NA,NA,0.525153973795739,0.128462202763059,NA,NA,74.9596536468804,22.6411916971236,NA,NA,322.819249411819,39.8576093096656,NA,NA,40.9081654885001,11.737667093163,NA,1.85734016495704,1.36428195136323,1,1.36140492300813,0.998945032315674,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,retrain_empirical_priors,0
1153,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,22.0986022412656,16.0953665352452,NA,NA,113.067996207511,45.0674883253189,NA,NA,0.430372022861714,0.167157750198593,NA,NA,105.872810129668,51.7836172636084,NA,NA,365.559058592807,72.4030734279959,NA,NA,47.3458095275751,14.6469422237802,2,1.89843778381173,1.3299177356218,1,1.42748512405101,1.03603256532482,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,retrain_acdc_priors,0
1154,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,22.0986022412656,16.0953665352452,NA,NA,113.067996207511,45.0674883253189,NA,NA,0.430372022861714,0.167157750198593,NA,NA,105.872810129668,51.7836172636084,NA,NA,365.559058592807,72.4030734279959,NA,NA,47.3458095275751,14.6469422237802,NA,1.89843778381173,1.3299177356218,1,1.42748512405101,1.03603256532482,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,retrain_acdc_priors,0
